2003,1,6,1900,2-Car,No injury/unknown,UNSAFE SPEED,SAMPLE & SR 37
2003,11,5,900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,FOUR LANE & SAMPLE RD
2003,2,7,1500,1-Car,Non-incapacitating,UNSAFE SPEED,SAMPLE & SR37
2003,3,5,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR46 & STINESVILLE
2003,12,6,2200,1-Car,No injury/unknown,RAN OFF ROAD LEFT,SR46 & STINESVILLE
2003,12,5,800,1-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OLD 37 & PAYNE
2003,2,5,800,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,SR37 & WAYPORT
2003,4,7,300,1-Car,Non-incapacitating,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,SR37
2003,9,3,1800,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,SR 37 & WAYPORT
2003,4,3,1300,2-Car,No injury/unknown,INSECURE/LEAKY LOAD,SR37 & WAYPORT
2003,10,5,1300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37
2003,4,6,600,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,WAYPORT
2003,3,7,1800,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,DELAP RD & JAY STEWART
2003,12,6,300,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,SAMPLE & SR37
2003,6,3,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SAMPLE RD & SR37
2003,12,6,900,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,SR37 & WAYPORT
2003,10,2,1900,1-Car,No injury/unknown,UNSAFE SPEED,CHAFIN CHAPEL & RED HILL RD
2003,8,6,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37 & WAYPORT
2003,7,6,900,3+ Cars,No injury/unknown,PEDESTRIAN ACTION,BASSWOOD & SR45
2003,2,4,2100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,RED HILL & SR46
2003,3,6,1400,2-Car,No injury/unknown,UNSAFE BACKING,HENDERSON & MILLER
2003,9,3,2200,1-Car,No injury/unknown,ALCOHOLIC BEVERAGES,MILLER DR
2003,12,5,700,2-Car,Non-incapacitating,ROADWAY SURFACE CONDITION,CROSSOVER RD & DITTEMORE
2003,11,5,800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,FLATWOODS & SR46
2003,2,6,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,COWDEN & MTTABOR RD
2003,4,1,1000,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,FLATWOODS & SR46
2003,11,1,1700,1-Car,Non-incapacitating,UNSAFE SPEED,DELAP & MT TABOR
2003,1,3,1700,1-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,DELAP RD & UNIONVALLEY
2003,1,5,1500,1-Car,Non-incapacitating,RAN OFF ROAD LEFT,DELAP & UNION
2003,8,6,1400,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,SR37 & WYLIE
2003,5,6,1700,2-Car,No injury/unknown,UNSAFE BACKING,WOODLAWN & WYLLE ST
2003,8,1,0,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SHORE DR & SHUFFLE CREEK
2003,8,3,600,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,OLDSR37 & ROBINSON RD
2003,10,7,1000,1-Car,No injury/unknown,UNSAFE SPEED,COLLEGE & OLD SR 37
2003,11,6,1800,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,SR46
2003,9,4,1900,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,SR46
2003,9,1,1600,2-Car,No injury/unknown,VIEW OBSTRUCTED,SR46
2003,3,1,100,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,MILLER & ROBINSON RD
2003,2,4,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ROBINSON RD & TUNNEL
2003,5,6,1800,2-Car,No injury/unknown,IMPROPER TURNING,UNION VALLEY RD
2003,11,3,1700,2-Car,No injury/unknown,HEADLIGHT DEFECTIVE OR NOT ON,SR 37 & WALNUT  SPRINGS
2003,10,2,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,WALNUT
2003,5,7,1800,2-Car,Non-incapacitating,LEFT OF CENTER,N WALNUT & SR37
2003,12,7,1200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,HEADLEY & HINKLE
2003,11,3,1700,2-Car,Non-incapacitating,UNSAFE BACKING,MEADOW WOODS & UNION VALLEY RD
2003,12,7,2000,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,MATHEWS RD & MT TABOR
2003,9,4,1800,3+ Cars,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,GRIFFITH CEMETERY & SR37
2003,2,5,800,1-Car,No injury/unknown,UNSAFE SPEED,SR37 & WALNUT
2003,11,5,2100,1-Car,Non-incapacitating,ANIMAL/OBJECT IN ROADWAY,SHILO & TUNNEL RD
2003,10,6,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ELLIS & SR37
2003,4,4,1200,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,ELLIS & SR37
2003,7,7,900,2-Car,No injury/unknown,UNSAFE BACKING,10TH & ELOTL
2003,2,6,1100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR46
2003,3,3,1500,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,MAPLE & MATTHEWS DR
2003,8,4,800,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,MAPLE GROVE & MATTHEWS
2003,9,3,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MAPLE GROVE & MATTHEWS DR
2003,3,2,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MAPLE GROVE & MATTHEWS RD
2003,8,6,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MAPLE GROVE & MATTHEWS ST
2003,9,6,1700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,MAPLE GROVE & MATTEWS DR
2003,10,4,700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,MAPLE GROVE & MATTHEWS DR
2003,6,1,1200,1-Car,No injury/unknown,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,MAPLE GROVE RD & MATTHEWS
2003,8,6,1400,2-Car,No injury/unknown,UNSAFE SPEED,HAIRTSRAIGHT & SR 46
2003,7,3,1500,2-Car,No injury/unknown,IMPROPER PASSING,BRIARGABE & SR46
2003,2,7,1600,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,BRIARGATE & SR46
2003,1,6,1800,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,MAPLEGROVE & UNION VALLEY
2003,1,6,1800,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,MAPLEGROVE & UNION VALLEY
2003,8,3,1500,Bus,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,JUDY & SR 46
2003,5,4,1400,2-Car,No injury/unknown,UNSAFE BACKING,UITS
2003,7,5,1000,2-Car,No injury/unknown,IMPROPER TURNING,RIDGE WOOD & SR46
2003,12,4,1000,1-Car,Non-incapacitating,RAN OFF ROAD LEFT,BEAN BLOSSOM & BLOCK ANDERSON RD
2003,1,6,800,1-Car,No injury/unknown,UNSAFE SPEED,RICHARSON & SR 45
2003,2,4,1100,1-Car,Non-incapacitating,ALCOHOLIC BEVERAGES,SHUFFLE CREEK RD & SR45
2003,12,6,700,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,MATTHEWS DR & MCNEELEY
2003,11,2,2200,1-Car,No injury/unknown,RAN OFF ROAD LEFT,BRUCE & SR45
2003,6,7,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,INDIANA AVE
2003,9,4,1800,1-Car,No injury/unknown,UNSAFE SPEED,MAPLE GROVE & MAPLE GRV
2003,12,7,300,1-Car,Non-incapacitating,RAN OFF ROAD LEFT,MC NEELY & UNION VALLEY RD
2003,10,7,0,2-Car,No injury/unknown,LEFT OF CENTER,CONSTABLE & MAIN ST
2003,10,3,700,Bus,No injury/unknown,IMPROPER PASSING,EDGEWOOD DR & POPLAR
2003,6,5,500,1-Car,Non-incapacitating,RAN OFF ROAD LEFT,MEL CURRY RD & SR 37
2003,2,3,1500,3+ Cars,Non-incapacitating,LEFT OF CENTER,EDGEWOOD & SR46
2003,11,7,900,1-Car,No injury/unknown,NONE (DRIVER),EDGEWOOD & EDGEWOOD DR
2003,12,6,700,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ASSOCIATION & EDGEWOOD DR
2003,6,5,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,CHANDLER DR & LANGLEY
2003,10,7,0,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SALE & SR46
2003,1,6,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MATHEWS & TEMPERANCE ST
2003,10,3,700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,MATTHEWS & SR46
2003,4,5,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MATHEWS & SR46
2003,11,7,2200,2-Car,No injury/unknown,LEFT OF CENTER,ENTRANCE TO ECONO LODGE & N WALNUT
2003,11,4,1500,1-Car,No injury/unknown,IMPROPER TURNING,SALE & VINE ST
2003,10,6,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HAIRTSTRAIGHT & TEMPERANCE
2003,12,6,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SALE & SR46
2003,7,7,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SALE ST & TEMPERANCE
2003,1,5,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SALE & TEMPERANCE ST
2003,9,7,2000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SALE & SR46
2003,10,5,1100,2-Car,No injury/unknown,UNSAFE BACKING,SALE ST & SR46
2003,12,1,1900,2-Car,No injury/unknown,IMPROPER TURNING,MAIN & SALE ST
2003,11,7,700,2-Car,No injury/unknown,NONE (ENVIRONMENTAL),SALE & SR46
2003,12,4,1000,1-Car,Non-incapacitating,ROADWAY SURFACE CONDITION,MURAT RD & TUNNEL
2003,8,6,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ASSOCIATION & SALE ST
2003,12,6,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MAIN ST & SR46
2003,3,2,,2-Car,No injury/unknown,IMPROPER TURNING,SALES ST & VINE
2003,12,2,1300,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,SR45 & WALMART ENTRANCE
2003,1,1,900,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,SR 37 & SR46
2003,12,6,1700,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,CLOVER & MEADOWLANDS
2003,4,7,1300,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,FRITZ & N WALNUT
2003,10,3,0,2-Car,No injury/unknown,ALCOHOLIC BEVERAGES,WALNUT ST
2003,6,2,1700,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,N WALNUT
2003,6,2,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MAIN ST & SALE
2003,3,2,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,RITTER & SALE ST
2003,12,6,1800,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,GILMORE & REEVES
2003,12,7,0,1-Car,Fatal,ALCOHOLIC BEVERAGES,FENCE LINE & GILMORE RD
2003,8,1,700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,GILMORE & REEVES RD
2003,2,1,,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,1ST & TEMPERANCE
2003,11,6,700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REEVES & SYCAMORE
2003,11,6,1400,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,EDGEWOOD
2003,7,2,1800,1-Car,No injury/unknown,ALCOHOLIC BEVERAGES,SHUFFLE CREEK RD & SR45
2003,7,6,1300,1-Car,Non-incapacitating,DRIVER ASLEEP OR FATIGUED,REEVES RD & THOMAS
2003,6,7,1500,1-Car,Non-incapacitating,OVERCORRECTING/OVERSTEERING,SHUFFLE CREEK & SR45
2003,10,5,1500,1-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,MT GILEAD & SR45
2003,12,7,1100,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,MT GILEAD & SR45
2003,7,3,1800,1-Car,No injury/unknown,DRIVER ASLEEP OR FATIGUED,BOLTINGHOUSE & OLD MYERS
2003,5,2,1900,2-Car,No injury/unknown,UNSAFE BACKING,SR 45 & TUNNEL
2003,7,7,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR45 & TUNNEL
2003,9,2,0,3+ Cars,No injury/unknown,ALCOHOLIC BEVERAGES,RAUBS LN & SUSAN
2003,3,6,1700,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,PAUL & SR46
2003,4,7,0,1-Car,No injury/unknown,ALCOHOLIC BEVERAGES,LITTLE HORSE & OLD MEYERS RD
2003,9,2,1400,2-Car,No injury/unknown,LEFT OF CENTER,1ST & RITTER ST
2003,9,3,700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,1ST & RITTER
2003,2,5,900,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,3RD ST & PARKING LOT
2003,12,2,1600,2-Car,No injury/unknown,LEFT OF CENTER,SKIRVIN & SR 45
2003,6,3,2000,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,PARK ST & RITTER
2003,2,2,1300,1-Car,No injury/unknown,UNSAFE BACKING,3RD & HAWTHORNE
2003,3,1,1200,Moped/Motorcycle,Non-incapacitating,RAN OFF ROAD RIGHT,SR46 & TEMPERANCE
2003,2,3,900,1-Car,No injury/unknown,ROADWAY SURFACE CONDITION,SKIRVIN & SR45
2003,12,7,2100,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,BASSWOOD DR & BLOOMFIELD
2003,9,1,300,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,TANGLE WOOD & UNION VALLEY
2003,12,1,1700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,ALEXANDER & GATES DR
2003,11,4,700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,LOST MANS LN & UNION VALLEY
2003,5,7,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,TECUMSEH & THOMAS
2003,1,7,,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,LOST MANS & UNION VLY
2003,1,5,1100,1-Car,Non-incapacitating,RAN OFF ROAD LEFT,LOSTMENS LN & UNION
2003,10,4,1900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,KINGER PARK
2003,8,6,1100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,KINSER
2003,8,7,600,2-Car,No injury/unknown,IMPROPER TURNING,MARSH PARKING LOT & N KINSER
2003,6,7,1100,2-Car,No injury/unknown,IMPROPER TURNING,KINSER
2003,1,5,900,Bus,No injury/unknown,IMPROPER PASSING,GOURLEY PIKE & N KINSER PARK
2003,7,2,1700,2-Car,No injury/unknown,UNSAFE BACKING,KINSER PIKE
2003,9,5,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LAKEVIEW & SR46
2003,11,5,700,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,KINSER & SR37
2003,8,3,1700,2-Car,No injury/unknown,CELL PHONE USAGE,LAKEVIEW & SR 46
2003,4,2,1300,1-Car,Non-incapacitating,DRIVER ILLNESS,COX & SR45
2003,1,3,1500,3+ Cars,No injury/unknown,ALCOHOLIC BEVERAGES,HWY46 & LAKEVIEW
2003,10,6,900,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,LAKEVIEW & SR46
2003,6,4,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LAKEVIEW & SR46
2003,3,6,1900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LAKEVIEW & SR 46
2003,12,3,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LAKEVIEW & SR46
2003,12,6,900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,LAKEVIEW & SR46
2003,4,4,600,1-Car,Non-incapacitating,LEFT OF CENTER,LAKEVIEW & SR46
2003,6,5,700,1-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,LAKEVIEW & SR46
2003,11,3,1100,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,HARBISON & HARTSTRAIGHT
2003,10,6,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LAKEVIEW & SR 46
2003,12,4,300,1-Car,No injury/unknown,UNSAFE SPEED,HARBISON & HARTSTRAIGHT
2003,6,7,1600,1-Car,No injury/unknown,UNSAFE SPEED,COX & SR 45
2003,2,5,2000,2-Car,No injury/unknown,LEFT OF CENTER,COX & SR45
2003,12,2,1600,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,SR45 & VIKING RIDGE
2003,6,6,1400,1-Car,Non-incapacitating,DRIVER ASLEEP OR FATIGUED,SR45 & VIKING RIDGE
2003,9,1,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR45S & VIKING
2003,8,5,1700,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,ACUFF & MAPLE GROVE
2003,11,7,100,1-Car,No injury/unknown,UNSAFE SPEED,EARL YOUNG & SR45
2003,4,5,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HARVEST & UNION VALLEY RD
2003,8,7,1500,2-Car,Non-incapacitating,UNSAFE SPEED,SR46 & UNION VALLEY RD
2003,8,3,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,RIDGEWOOD & SR46
2003,11,5,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR46 & UNION VALLEY
2003,10,3,1500,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,BETHEL LN & SR 37
2003,11,6,1400,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BETHEL LN & SR 37
2003,5,7,1300,2-Car,Non-incapacitating,UNSAFE SPEED,SR46 & UNION VALLEY
2003,6,4,1300,2-Car,Non-incapacitating,LEFT OF CENTER,BETHEL LN & HINKLE
2003,4,3,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR46 & UNION VALLEY
2003,11,2,800,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RATLIFF & THOMAS RD
2003,7,1,2200,2-Car,No injury/unknown,UNSAFE SPEED,SR 46 & UNION VALLEY
2003,12,2,1700,3+ Cars,No injury/unknown,DISREGARD SIGNAL/REG SIGN,SR46 & UNION VALLEY
2003,9,6,1900,2-Car,No injury/unknown,PRESCRIPTION DRUGS,SR46 & UNION VALLEY
2003,9,6,200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,DANIEL ST & OLCOTT
2003,1,4,900,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,SR46 & UNION VALLEY
2003,6,2,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR46 & UNIONVALLEY RD
2003,11,7,1100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR46 & UNIONVALLEY
2003,5,3,1100,2-Car,No injury/unknown,UNSAFE BACKING,SR46W & UNION VALLEY
2003,9,7,1800,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,SR46 & UNIONVALLEY
2003,10,2,1800,2-Car,No injury/unknown,UNSAFE BACKING,SR 46
2003,1,5,1000,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR46 W & UNIONVALLEY
2003,9,3,1600,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR46 & UNION VALLEY S RD
